word,id,sense,polarity,subjectivity,confidence
slinks,r_a-14924,sluw,-0.3,0.8,0.7
sloom,r_a-14926,futloos,-0.6,0.7,1.0
slopend,r_a-14927,afmattend,-0.6,1.0,0.7
slordig,r_a-14928,niet netjes,-0.6,0.8,1.0
slordig,r_a-14929,om en nabij,-0.2,0.8,1.0
smaakloos,r_a-15245,zonder smaak,0.2,0.7,0.7
smaakvol,r_a-14932,met veel smaak,0.5,0.6,0.7
smachtend,r_a-15142,hevig verlangend,0.5,1.0,0.7
smadelijk,r_a-14933,vernederend,-0.7,0.9,0.7
smakelijk,r_a-14934,lekker,0.8,0.9,1.0
smakelijk,r_a-14935,smeuïg,0.6,0.9,1.0
smakeloos,r_a-14936,niet bijzonder mooi,-0.7,1.0,0.7
smal,r_a-14937,niet breed,0.0,0.1,0.7
smartelijk,r_a-14938,tragisch,-0.8,1.0,1.0
smerig,r_a-14939,vuil,-0.6,0.9,1.0
smetteloos,r_a-14940,vlekkeloos,0.4,0.5,0.7
smeuïg,r_a-14941,vettig en romig,0.1,0.3,0.7
smeuïg,r_a-14942,smakelijk,0.6,1.0,0.7
smoorverliefd,r_a-15250,dolverliefd,0.8,1.0,0.7
snedig,r_a-14945,ad rem,-0.2,0.8,0.7
snel,r_a-14946,vlug,0.2,0.6,1.0
snel,r_a-14948,modieus,0.6,0.9,1.0
snelgroeiend,r_a-15144,snel groeiend,0.1,0.5,0.7
snibbig,r_a-14950,kattig,-0.1,0.8,0.7
snijdend,r_a-15145,scherp en doordringend,-0.3,0.9,0.7
snijdend,r_a-15330,kruisend,0.2,0.7,0.7
snikheet,r_a-15146,erg heet,-0.6,0.8,0.7
snipverkouden,r_a-15254,snotverkouden,-0.7,1.0,0.7
snood,r_a-14954,slecht,-0.7,0.8,0.7
snugger,r_a-14955,slim,0.8,0.9,1.0
sober,r_a-14956,zonder overdaad,0.3,0.9,1.0
sociaal,r_a-14957,maatschappelijk,0.0,0.1,1.0
sociaal,r_a-14958,met maatschappelijk besef,0.6,0.8,1.0
sociaal,r_a-14959,in groepen levend,0.1,0.1,1.0
sociaal-cultureel,r_a-15147,cultureel-maatschappelijk,0.0,0.0,0.7
sociaal-democratisch,r_a-15148,v.d. sociaal-democratie,0.0,0.4,0.7
socialistisch,r_a-14960,v.h. socialisme,0.0,0.4,0.7
sociologisch,r_a-15150,mbt. de sociologie,0.0,0.0,0.7
soepel,r_a-14961,flexibel,0.4,0.7,1.0
soepel,r_a-14962,gemakkelijk,0.6,0.7,1.0
solide,r_a-14966,degelijk,0.5,0.9,1.0
sollen,r_v-7320,,-0.2,0.1,0.8
somber,r_a-14969,droefgeestig,-0.4,0.9,1.0
somber,r_a-14970,treurigmakend donker,-0.6,0.9,1.0
somptueus,d_a-264718,,0.6,0.9,0.7
soortgelijk,r_a-15152,overeenkomstig,0.0,0.2,1.0
spannend,r_a-14974,enerverend,0.0,0.9,1.0
spannend,r_a-14975,strak,0.1,0.7,1.0
speciaal,r_a-14978,bijzonder,0.6,0.9,1.0
specifiek,r_a-14980,niet algemeen,0.0,0.2,1.0
spectaculair,r_a-14981,opzienbarend,0.7,1.0,1.0
speels,r_a-14982,dartel,0.7,0.8,1.0
speels,r_a-14983,luchtig,0.6,1.0,1.0
speltechnisch,r_a-15259,mbt. speltechniek,0.6,0.9,0.7
spichtig,r_a-14984,mager,-0.5,0.9,0.7
spiernaakt,r_a-15260,helemaal naakt,0.8,1.0,0.7
spierwit,r_a-15156,lijkbleek,-0.1,0.3,0.7
spijkerhard,r_a-15261,bikkelhard,0.1,0.7,0.7
spijtig,r_a-14985,jammer,-0.5,0.9,1.0
spiksplinternieuw,r_a-15157,gloednieuw,0.4,0.7,0.7
spiritueel,r_a-15159,onstoffelijk,0.0,0.4,1.0
spiritueel,r_a-15335,geestig,0.1,0.6,1.0
spits,r_a-14988,puntig,0.1,0.1,0.7
spits,r_a-14989,snel van geest,0.7,0.9,0.7
spitsvondig,r_a-14990,snedig,0.5,0.8,0.7
splinternieuw,r_a-15161,gloednieuw,0.4,0.7,0.7
spoedig,r_a-15162,snel,0.1,0.5,1.0
spontaan,r_a-14991,(als) vanzelf,0.6,0.9,1.0
spookachtig,r_a-15163,huiveringwekkend,-0.9,1.0,0.7
spoorloos,r_a-15164,onvindbaar,-0.3,0.7,1.0
sporadisch,r_a-15165,zelden voorkomend,0.1,0.3,0.7
spotziek,r_a-15264,spotlustig,-0.5,0.9,0.7
spraakmakend,r_a-15166,geruchtmakend,0.4,0.9,1.0
sprakeloos,r_a-14997,met stomheid geslagen,0.4,0.9,1.0
spreekwoordelijk,r_a-15167,overbekend en typerend,0.0,0.7,0.7
sprekend,r_a-14998,opvallend,0.2,0.6,0.7
sprookjesachtig,r_a-15168,feeëriek,0.7,1.0,1.0
staalblauw,r_a-15268,blauw als staal,0.0,0.1,0.7
staatsgevaarlijk,r_a-15270,gevaarlijk voor de staat,-0.5,0.7,0.7
stampvol,r_a-15174,propvol,-0.1,0.6,0.9
standaard,d_a-270622,waaraan men gewend is,0.0,0.4,1.0
standvastig,r_a-15004,onwrikbaar,-0.4,0.7,0.7
statistisch,r_a-15011,v.d. statistiek,0.0,0.0,0.7
statutair,r_a-15175,volgens de statuten,0.0,0.1,0.7
steekhoudend,r_a-15013,gegrond,0.4,0.5,0.7
steels,r_a-15014,tersluiks,-0.3,0.8,0.7
steengoed,r_a-15015,heel goed,1.0,1.0,1.0
steenhard,r_a-15275,keihard,-0.2,0.6,0.7
steenkoud,r_a-15276,ijskoud,-0.4,0.7,0.7
steenrijk,r_a-15177,schatrijk,0.6,1.0,1.0
steil,r_a-15016,sterk hellend,-0.2,0.5,0.7
steil,r_a-15017,recht,0.1,0.2,0.9
stekend,r_a-15277,"scherp, priemend",-0.2,0.4,0.7
stemhebbend,r_a-15178,niet stemloos,0.2,0.6,0.7
stemmig,r_a-15023,ingetogen,0.3,0.7,0.7
stereotiep,r_a-15026,onveranderlijk,-0.3,0.7,0.7
sterfelijk,r_a-15027,zullende sterven,-0.2,0.4,0.7
sterk,r_a-15031,met fysieke kracht,0.6,0.6,1.0
sterk,r_a-15032,kan tegen een stootje,0.6,0.8,1.0
sterk,r_a-15342,"aanzienlijk, hevig",0.4,0.9,1.0
stevig,r_a-15034,solide,0.5,0.9,1.0
stevig,r_a-15035,"aanzienlijk, hevig",0.2,1.0,1.0
stevig,r_a-15036,fors,0.1,0.9,1.0
stiefmoederlijk,r_a-15038,slecht,-0.7,0.8,0.7
stiekem,r_a-15039,niet openlijk,-0.3,0.6,1.0
stijf,r_a-15040,niet soepel,-0.2,0.4,1.0
stijlloos,r_a-15042,onfatsoenlijk,-0.5,0.8,0.7
stijlvol,r_a-15043,smaakvol,0.9,1.0,1.0
stil,r_a-15044,geluidloos,0.0,0.1,1.0
stil,r_a-15045,rustig,0.2,0.6,1.0
stil,r_a-15343,heimelijk,-0.4,0.7,1.0
stilistisch,r_a-15046,mbt. stijl,0.0,0.1,0.7
stilzwijgend,r_a-15047,impliciet,0.0,0.2,0.7
stipt,r_a-15048,punctueel,0.4,0.6,0.7
stoer,r_a-15049,flink,0.3,0.9,1.0
stoethaspelig,d_a-273599,,-0.5,0.9,0.7
stoffig,r_a-15051,vol stof,-0.4,0.6,1.0
stokoud,r_a-15184,heel oud,0.0,0.2,0.7
stom,r_a-15054,dom,-0.6,1.0,1.0
stom,r_a-15055,niet kunnende spreken,-0.1,0.1,1.0
stom,r_a-15056,vervelend,-0.6,1.0,1.0
stomdronken,r_a-15185,erg dronken,-0.3,0.9,0.7
stompzinnig,r_a-15058,stupide,-0.9,1.0,1.0
stomverbaasd,r_a-15059,stomverwonderd,0.4,0.9,0.9
storend,r_a-15061,hinderlijk,-0.8,1.0,1.0
stormachtig,r_a-15062,heftig,0.1,0.9,0.7
stout,d_a-274814,sexy,0.6,0.9,1.0
stout,r_a-15063,ondeugend,-0.4,0.9,1.0
stout,r_a-15344,stoutmoedig,0.5,0.9,1.0
stoutmoedig,r_a-15064,vermetel,0.9,1.0,0.7
straatarm,r_a-15187,heel arm,-0.4,0.6,0.7
straf,r_a-15065,streng,-0.1,0.8,0.7
straf,r_a-15345,sterk,0.5,0.9,0.7
strafrechtelijk,r_a-15189,volgens strafrecht,0.0,0.0,0.7
straight,r_a-15067,eerlijk,0.0,0.2,0.7
strak,r_a-15068,gespannen,0.0,0.6,1.0
strak,r_a-15069,star,-0.4,0.6,1.0
strak,r_a-15348,zonder oneffenheden,0.4,0.5,1.0
strakblauw,r_a-15284,wolkeloos blauw,0.1,0.2,0.7
stralend,r_a-15359,blakend,-0.3,0.7,0.7
strategisch,r_a-15073,mbt. strategie,0.0,0.3,0.7
streng,r_a-15075,hard,-0.5,0.9,1.0
strijdig,r_a-15078,onverenigbaar,-0.3,0.6,0.7
strijdvaardig,r_a-15079,paraat,0.5,0.8,0.7
strikt,r_a-15080,nauwkeurig,-0.5,0.7,0.7
stringent,r_a-15081,dwingend,-0.5,0.8,0.7
stroef,r_a-15082,niet glad,-0.5,0.9,0.9
stroef,r_a-15083,hortend,-0.5,0.9,0.8
strontvervelend,r_a-15288,stomvervelend,-0.4,0.7,0.7
stroperig,r_a-15360,slijmerig,-0.6,0.7,0.7
structureel,r_a-15087,niet incidenteel,0.0,0.0,0.7
stumperig,d_a-277278,,-0.5,0.9,0.7
stuntelig,r_a-15290,klunzig,-0.5,0.9,0.7
stupide,r_a-15095,stompzinnig,-0.4,0.9,0.7
stuurloos,r_a-15096,niet bestuurbaar,-0.4,0.9,0.7
stuurs,r_a-15097,nors,-0.6,1.0,0.7
subjectief,r_a-15098,niet objectief,-0.1,0.4,1.0
subliem,r_a-15099,schitterend,0.9,1.0,1.0
subsidiair,r_a-15292,vervangend,-0.1,0.3,0.7
substantieel,d_a-277734,,0.1,0.4,0.7
substantieel,r_a-15100,aanzienlijk,0.4,0.9,0.7
subtiel,r_a-15101,fijn,0.4,0.7,1.0
subtropisch,r_a-15102,mbt. klimaat,0.3,0.9,0.7
succesrijk,r_a-15194,succesvol,0.7,0.9,0.9
succesvol,r_a-15195,succesrijk,0.7,0.9,1.0
suf,r_a-15104,wezenloos,-0.6,1.0,1.0
suffig,r_a-15293,sufferig,-0.6,1.0,0.9
suggestief,r_a-15105,beelden oproepend,0.2,0.7,0.7
sukkelig,d_a-278149,,-0.5,0.9,0.7
sullig,r_a-15297,suffig,-0.5,0.9,0.7
summier,r_a-15107,beknopt,0.1,0.6,1.0
summier,r_a-15352,miniem,-0.3,0.6,1.0
super,r_a-15108,fantastisch,0.9,1.0,1.0
supergoed,,,1.0,1.0,1.0
superieur,c_546173,arrogant,-0.9,1.0,0.7
superieur,r_a-15109,beter,0.7,0.9,1.0
superleuk,,,1.0,1.0,1.0
supermooi,,,1.0,1.0,1.0
supersnel,r_a-15197,pijlsnel,0.6,0.9,1.0
superspannend,,,1.0,1.0,1.0
superspannende,,,0.8,1.0,1.0
surrealistisch,r_a-15111,mbt. het surrealisme,0.0,0.1,1.0
surrealistisch,r_a-15112,onwerkelijk,-0.2,0.7,1.0
suïcidaal,r_a-15291,met zelfmoordneigingen,-0.7,0.8,0.7
symbolisch,r_a-15113,als symbool,0.0,0.9,0.7
symfonisch,r_a-15198,SJF muziek,0.2,0.4,0.7
sympathiek,r_a-15115,aardig,0.6,0.9,1.0
symptomatisch,r_a-15116,tekenend,-0.3,0.6,0.7
systematisch,r_a-15120,stelselmatig,0.1,0.3,0.7
taai,r_a-15363,stug,-0.3,1.0,1.0
taai,r_a-15364,"volhardend, sterk",0.5,0.9,1.0
taai,r_a-15564,vervelend,-0.6,1.0,1.0
taalkundig,r_a-15478,linguïstisch,0.1,0.1,1.0
taboe,r_a-15365,verboden,-0.3,0.7,0.7
tactisch,r_a-15366,met goede tactiek,-0.1,0.9,0.7
tactvol,r_a-15368,delicaat,0.6,0.8,0.7
talentvol,r_a-15480,begaafd,0.7,0.9,1.0
talloos,r_a-15369,ontelbaar,0.0,0.7,1.0
talrijk,r_a-15370,talloos,0.0,0.1,0.7
tam,r_a-15371,aan mensen gewend,-0.3,0.9,0.7
tam,r_a-15372,slapjes,-0.3,0.8,0.7
tamelijk,,,0.0,0.8,1.0
tandheelkundig,r_a-15483,mbt. de tandheelkunde,0.0,0.0,0.7
tastbaar,r_a-15375,concreet,0.2,0.4,1.0
tastbaar,r_a-15567,manifest,0.1,0.4,1.0
technisch,r_a-15377,mbt. techniek,0.0,0.1,1.0
technologisch,r_a-15485,mbt. technologie,0.1,0.2,0.7
teder,r_a-15378,innig,0.6,0.9,1.0
tegendraads,r_a-15381,weerspannig,-0.3,0.9,0.7
tegengesteld,r_a-15382,tegenovergesteld,-0.1,0.3,0.9
tegenovergesteld,r_a-15383,tegengesteld,-0.1,0.3,1.0
tegenoverliggend,r_a-15486,gelegen tegenover,-0.2,0.2,0.7
tegenstrijdig,r_a-15384,contradictorisch,-0.4,0.6,1.0
tegenvallen,r_v-7740,,-0.4,0.4,0.9
tegenvaller,r_n-37164,,-0.4,0.4,0.9
tegenwoordig,r_a-15385,hedendaags,0.1,0.5,1.0
tegenwoordig,r_a-15386,present,0.0,0.1,1.0
teleurgesteld,r_a-16641,sip,-0.4,0.9,0.7
teleurstellend,r_a-15488,sneu,-0.6,1.0,1.0
teleurstelling,r_n-37272,,-0.4,0.5,0.9
temerig,r_a-15537,zeurderig,-0.4,1.0,0.7
temperamentvol,r_a-15538,heftig,-0.5,1.0,0.7
tendentieus,r_a-15391,gekleurd,-0.2,0.9,0.7
tenger,r_a-15392,slank,0.1,0.1,0.7
terecht,r_a-15393,gerechtvaardigd,0.4,0.9,1.0
tergend,r_a-15490,sarrend,-0.6,0.9,0.7
terloops,r_a-15394,tussendoor,0.0,0.1,1.0
terminaal,r_a-15395,mbt. het levenseinde,-0.7,0.9,0.7
terroristisch,r_a-15491,van terroristen,-0.5,0.7,0.7
tersluiks,r_a-15398,stiekem,-0.3,0.8,0.7
terugkrabbelen,r_v-7830,,-0.2,0.4,0.7
tevergeefs,r_a-15403,vruchteloos,-0.6,0.9,0.7
tevreden,r_a-15404,content,0.4,1.0,1.0
theatraal,r_a-15405,als in toneel,-0.4,0.6,0.7
theatraal,r_a-15577,van het theater,0.0,0.2,0.7
theoretisch,r_a-15408,in theorie,0.0,0.1,1.0
thermisch,r_a-15495,mbt. de warmte,0.0,0.0,0.7
thermisch,r_a-15584,via warmte,0.0,0.0,0.7
tiens,,,-0.1,0.4,1.0
tijdelijk,r_a-15409,temporair,-0.1,0.4,1.0
tijdelijk,r_a-15585,vergankelijk,-0.4,0.6,1.0
tijdelijk,r_a-15586,mbt. tijd,0.0,0.1,1.0
tijdig,r_a-16642,op tijd,-0.1,0.4,0.7
tijdloos,r_a-15410,niet tijdsgebonden,0.3,0.4,1.0
tijdrovend,r_a-15411,tijdverslindend,-0.1,0.5,0.7
tijdsgebonden,r_a-15498,niet tijdloos,-0.3,0.4,0.7
timide,r_a-15412,verlegen,-0.1,0.8,1.0
tiranniek,r_a-15415,als (van) een tiran,-0.3,1.0,0.7
tjeef,,,-0.4,0.8,0.8
tjeven,,,-0.4,0.8,0.8
tjevenstreken,,,-0.7,0.8,0.8
tjokvol,r_a-15542,stampvol,-0.1,0.6,0.9
tochtig,r_a-15416,loops,0.9,1.0,0.7
toegankelijk,r_a-15417,te bereiken,0.3,0.5,1.0
toegankelijk,r_a-15590,openstaand voor,0.4,0.9,1.0
toegedaan,r_a-15418,genegen,0.3,1.0,0.7
toegewijd,r_a-15422,vol inzet,0.3,0.8,0.7
toekomend,r_a-15592,de toekomst aangevend,0.0,0.2,0.7
toekomstig,r_a-15423,van of in de toekomst,0.1,0.4,1.0
toekomstig,r_a-15593,mbt. iemands hoedanigheid,0.1,0.2,1.0
toenmalig,r_a-15424,van die tijd,0.0,0.1,1.0
toepasbaar,r_a-15506,toe te passen,0.0,0.3,1.0
toepasselijk,r_a-15425,geschikt,0.4,0.8,1.0
toepasselijk,r_a-15594,toepasbaar,0.4,0.5,1.0
toereikend,r_a-15426,genoeg,0.4,0.4,0.7
toevallig,r_a-15430,accidenteel,0.0,0.4,1.0
tof,r_a-15431,leuk,0.6,0.9,1.0
tomeloos,r_a-15433,bandeloos,-0.1,0.9,0.7
toonaangevend,r_a-15434,leidend,0.6,0.9,0.7
toonloos,r_a-15509,zonder nuancering,-0.3,0.6,0.7
toornig,r_a-15436,woedend,-0.6,0.8,0.7
top,,JJ,0.6,1.0,1.0
totaal,r_a-15439,volledig,0.1,0.4,1.0
toverachtig,r_a-15547,als getoverd,0.3,0.5,0.7
toxisch,r_a-15441,met gif,-0.6,0.9,0.7
toxisch,r_a-15597,mbt. gif,-0.3,0.5,0.7
traag,r_a-15442,niet snel,-0.3,0.6,1.0
traangas,'r_n-38211,,-0.1,0.0,0.8
tragikomisch,r_a-15514,treurig en grappig,0.4,0.9,0.7
tragisch,r_a-15444,droevig,-0.8,1.0,1.0
transcendent,r_a-15445,niet waarneembaar,0.1,0.6,0.7
traumatisch,r_a-15448,mbt. een trauma,-0.6,0.8,1.0
treffend,r_a-15449,passend,0.4,0.9,1.0
treffend,r_a-15599,aandoenlijk,0.2,1.0,1.0
trefzeker,r_a-15450,accuraat,0.7,1.0,0.7
trendy,r_a-15451,modieus,0.4,1.0,0.7
treurig,r_a-15452,triest,-0.4,1.0,1.0
treurig,r_a-15601,onaangenaam,-0.6,0.9,1.0
triest,d_a-417633,onaangenaam,-0.6,1.0,1.0
triest,r_a-15453,droevig,-0.5,0.9,1.0
triomfantelijk,r_a-15454,zegevierend,0.1,0.8,0.7
triviaal,r_a-15455,onbeduidend,-0.2,0.9,0.7
triviaal,r_a-15456,banaal,-0.2,1.0,0.7
troebel,r_a-15457,niet helder,-0.1,0.6,0.7
troosteloos,r_a-15458,neerdrukkend,-0.6,0.9,0.8
trots,r_a-15460,met trots vervuld,0.8,1.0,1.0
trots,r_a-15461,hooghartig,-0.5,1.0,1.0
trouw,r_a-15462,loyaal,0.7,0.9,1.0
trouweloos,r_a-15553,infideel,-0.6,0.9,1.0
trouwhartig,r_a-15463,oprecht,0.6,1.0,0.7
truttig,r_a-15464,als (van) een trut,-0.5,0.8,0.9
tsjeef,,,-0.4,0.8,0.8
tsjeven,,,-0.4,0.8,0.8
tumultueus,r_a-15519,rumoerig,-0.4,1.0,0.7
turbulent,r_a-15466,woelig,-0.3,0.8,0.7
tussenliggend,r_a-15520,intermediair,-0.1,0.1,0.7
tussentijds,r_a-15468,tussendoor gebeurend,-0.1,0.3,0.7
tuttig,r_a-15469,als van een tut,-0.5,0.8,1.0
tweedehands,r_a-15470,gebruikt,-0.1,0.3,1.0
tweederangs,r_a-15471,niet erg goed,-0.6,0.9,0.7
tweederangskandidaat,,,-0.6,0.9,0.7
tweeledig,r_a-15609,ambigu,-0.1,0.4,0.7
tweestemmig,r_a-15562,met of voor twee stemmen,0.1,0.6,0.7
twijfelachtig,r_a-15474,te betwijfelen,-0.4,0.9,1.0
twistziek,r_a-15563,twistachtig,-0.7,1.0,0.7
typerend,r_a-15530,kenmerkend,0.0,0.1,0.7
typisch,r_a-15476,vreemd,-0.2,0.7,1.0
typisch,r_a-15477,karakteristiek,0.2,0.4,1.0
typografisch,r_a-15531,mbt. de typografie,0.0,0.2,0.7
uitbundig,r_a-15614,uitgelaten,0.4,0.9,1.0
uitbundig,r_a-15875,overvloedig,0.3,0.9,1.0
uiteindelijk,r_a-15617,definitief,0.0,0.4,1.0
uiterlijk,r_a-15618,aan de buitenkant,0.0,0.1,1.0
uiterst,r_a-15619,het meest extreem,0.0,0.8,1.0
uitgebreid,r_a-15620,uitvoerig,0.1,0.8,1.0
uitgekookt,r_a-15623,gewiekst,-0.6,1.0,0.7
uitgelezen,r_a-15625,voortreffelijk,0.8,0.9,1.0
uitgemergeld,r_a-15626,sterk vermagerd,-0.3,0.5,0.7
uitgestrekt,r_a-15631,groot,0.1,0.2,0.7
uitgevallen,r_a-15633,die aard hebbend,0.0,0.1,0.7
uitgewerkt,r_a-15792,geheel bewerkt,0.3,0.4,0.7
uitheems,r_a-15635,exotisch,0.4,0.6,1.0
uitlaatgassen,,,-0.2,0.0,0.8
uitmuntend,r_a-15637,uitstekend,1.0,1.0,1.0
uitnemend,r_a-15638,uitstekend,0.2,0.4,0.7
uitstekend,r_a-15639,voortreffelijk,0.9,1.0,1.0
uitverkocht,r_a-15640,niet meer verkrijgbaar,0.3,0.4,0.7
uitvoerbaar,r_a-15796,doenlijk,0.3,0.4,0.7
uitvoerig,r_a-15642,alles vermeldend,0.4,0.6,1.0
uitzichtloos,r_a-15644,zonder perspectief,-0.6,1.0,1.0
uitzinnig,r_a-15645,buiten zinnen,0.0,0.9,0.7
uitzonderlijk,r_a-15646,exceptioneel,0.8,1.0,1.0
ultiem,r_a-15647,uiterst,0.4,0.9,1.0
unaniem,r_a-15648,eenstemmig,0.0,0.3,0.7
uniek,r_a-15650,enig in zijn soort,0.6,0.9,1.0
unilateraal,r_a-15800,eenzijdig,-0.1,0.1,0.7
universeel,r_a-15652,algemeen (toepasbaar),0.4,0.4,1.0
up-to-date,r_a-15801,actueel,0.0,0.2,0.7
urenlang,r_a-15802,uren durend,-0.2,0.7,0.7
urgent,r_a-15654,dringend,-0.2,0.7,0.7
utopisch,r_a-15803,als (van) een utopie,-0.4,0.9,0.7
vaag,r_a-15892,niet duidelijk,-0.4,0.8,1.0
vaardig,r_a-15894,bedreven,0.5,0.8,0.7
vakbekwaam,r_a-16190,competent,0.6,0.9,0.7
vakkundig,r_a-15900,met veel vakkennis,0.5,0.8,0.7
valide,r_a-15901,overtuigend,0.2,0.5,0.7
valide,r_a-16332,gezond,0.1,0.6,0.7
vals,r_a-15902,gemeen,-0.9,1.0,1.0
vals,r_a-15903,onjuist,-0.4,0.5,1.0
vals,r_a-15904,nagemaakt,-0.5,0.6,1.0
vanzelfsprekend,r_a-15905,natuurlijk,0.1,0.6,1.0
variabel,r_a-15906,veranderlijk,0.0,0.2,0.7
vast,r_a-15907,niet beweegbaar,0.1,0.2,1.0
vast,r_a-15908,van vorm,0.0,0.1,1.0
vast,r_a-15909,onveranderlijk,-0.1,0.2,1.0
vastbesloten,r_a-16191,gedecideerd,0.5,0.9,1.0
vatbaar,r_a-15913,gevoelig voor,-0.1,0.5,1.0
vatbaar,r_a-16334,snel ziek wordend,-0.4,0.6,1.0
veelbelovend,r_a-15915,hoopvol,0.6,0.9,1.0
veelbewogen,r_a-15916,turbulent,0.6,0.9,0.7
veelgelezen,r_a-16199,vaak gelezen,0.5,0.8,0.7
veelgeprezen,r_a-16201,vaak geprezen,0.5,0.9,0.7
veelomvattend,r_a-16204,uitgebreid,-0.1,0.5,0.7
veelsoortig,r_a-16205,mbt. veel soorten,0.0,0.3,0.7
veelvuldig,r_a-15917,frequent,0.1,0.1,1.0
veelzeggend,r_a-15918,veelbetekenend,0.4,0.7,0.7
veelzijdig,d_a-306582,van vorm,0.1,0.2,1.0
veelzijdig,r_a-15919,met veel zijden,0.2,0.4,1.0
veilig,r_a-15923,beschermd tegen gevaar,0.4,0.6,1.0
veilig,r_a-15924,zonder risico,0.4,0.6,1.0
venijnig,r_a-15926,gemeen,-0.4,0.9,0.7
ver,d_a-307261,niet nauw verwant,0.0,0.2,1.0
ver,d_a-307262,ver in ontwikkeling,0.4,0.6,1.0
ver,r_a-16209,op grote afstand,-0.2,0.5,1.0
verantwoordelijk,r_a-15930,aansprakelijk,0.0,0.4,1.0
verantwoordelijk,r_a-15931,belangrijk,0.4,0.7,1.0
verbaal,r_a-15932,mbt. het spreken,-0.8,1.0,0.7
verbaasd,r_a-15933,verwonderd,0.1,0.9,1.0
verbazingwekkend,r_a-16211,verwonderlijk,0.5,1.0,1.0
verblindend,r_a-15938,heel mooi,0.7,0.9,0.7
verbluffend,r_a-15939,verbazend,0.6,1.0,1.0
verbolgen,r_a-15941,gebelgd,-0.6,1.0,0.7
verborgen,r_a-16215,weggestopt,-0.1,0.5,1.0
verborgen,r_a-16341,geheim,-0.1,0.7,1.0
verdedigbaar,r_a-16216,te verdedigen,0.3,0.9,0.7
verdekt,r_a-15946,niet zichtbaar,-0.3,0.9,0.7
verder,r_a-15947,overig,0.0,0.1,1.0
verderfelijk,r_a-15948,slecht,-0.8,0.9,0.7
verdicht,d_a-328161,,-0.1,0.4,0.7
verdienstelijk,r_a-15949,lofwaardig,0.3,0.6,0.7
verdoofd,r_a-16220,gevoelloos,-0.4,1.0,0.7
verdraagzaam,r_a-15952,tolerant,0.4,0.9,0.7
verdrietig,r_a-15953,droevig,-0.6,0.9,1.0
verdrietig,r_a-15954,treurig,-0.6,0.9,1.0
vereist,d_a-418590,,0.4,0.9,0.7
verfrissend,r_a-16227,verkoelend,0.5,0.8,1.0
verfrissend,r_a-16372,plezierig,0.7,1.0,1.0
vergaand,r_a-15956,met grote gevolgen,-0.3,0.6,0.7
vergeefs,r_a-15958,zonder resultaat,-0.5,0.9,0.7
vergelijkbaar,r_a-16230,vergeleken kunnende worden,0.0,0.4,1.0
vergenoegd,r_a-15959,tevreden,0.4,1.0,0.7
vergevorderd,r_a-16232,ver gekomen,0.0,0.1,0.7
vergezocht,d_a-309192,,-0.5,0.9,1.0
verhandelbaar,r_a-16235,verkoopbaar,0.8,0.9,0.7
verheugd,r_a-15965,blij,0.4,0.7,0.7
verheven,r_a-15966,boven het gewone,1.0,1.0,0.7
verhit,r_a-15967,opgewonden,-0.2,0.8,0.7
verhit,r_a-16346,gloeiend,0.0,0.6,0.7
verkeerd,r_a-15970,fout,-0.5,0.6,1.0
verkeersellende,,,-0.1,0.0,0.8
verkeersinfarct,,,-0.1,0.0,0.8
verkeken,r_a-15971,ongebruikt voorbij laten gaan,-0.6,0.9,0.7
verklaarbaar,r_a-16240,begrijpelijk,0.4,0.7,0.9
verklarend,r_a-16241,wat uitlegt,0.2,0.3,0.7
verkloten,d_v-310311,,-0.4,0.5,0.8
verknipt,r_a-15974,raar,-0.4,0.4,0.7
verkrijgbaar,r_a-16242,te koop,0.1,0.1,1.0
verleden,r_a-15977,vorig,0.0,0.1,1.0
verlegen,r_a-15978,timide,-0.1,0.8,1.0
verlegen,r_a-15980,behoefte hebbend aan,-0.1,0.6,1.0
verlekkerd,r_a-16245,belust,0.5,0.9,0.7
verlicht,r_a-15982,met moderne ideeën,0.0,0.4,0.7
verliefd,r_a-15983,stapel,0.9,1.0,1.0
verliesgevend,r_a-16246,niet rendabel,-0.1,0.5,0.7
verliezer,,,0.5,-0.6,0.8
verlokkelijk,r_a-16645,verleidelijk,0.4,1.0,0.7
verloren,,,-0.2,-0.3,0.8
vermaard,r_a-15987,beroemd,0.5,0.9,1.0
vermakelijk,r_a-15988,amusant,0.6,0.9,1.0
vermaledijd,r_a-16249,vervloekt,-0.2,0.7,0.7
vermeend,r_a-15989,verondersteld,-0.1,0.4,1.0
vermetel,r_a-15990,dapper,0.9,1.0,0.7
vermoedelijk,r_a-15991,zoals verondersteld,0.1,0.9,0.9
vermoeid,r_a-16647,moe,-0.5,0.7,0.7
vermoeiend,r_a-16251,afmattend,-0.4,1.0,1.0
vermogend,r_a-15992,rijk,0.3,0.7,0.7
vernederend,r_a-16252,minachtend,-0.4,0.9,0.7
vernieuwing,,,0.2,0.0,0.8
vernuftig,r_a-15995,ingenieus,0.7,0.9,0.9
verontwaardigd,r_a-15998,gekrenkt,-0.4,0.7,0.7
verpleegkundig,r_a-16254,mbt. de verpleegkunde,0.0,0.0,1.0
verpletterend,r_a-16000,verbijsterend,-0.4,0.7,0.7
verplichtend,r_a-16255,wat verplichtingen schept,-0.1,0.4,0.7
verrassend,r_a-16005,onverwacht,0.6,0.9,1.0
verrast,r_a-16256,verbaasd,0.4,1.0,0.7
